"data_type";"title";"description";"street";"postal";"district";"long";"lat"
"kinderopvang";"Robbedoes";;"Valerius De Saedeleerstraat 2";"2020";"Antwerpen";"4.3756237";"51.1917909"
"kinderopvang";"Janneke Maan, afdeling van Vrije Kinderdagverblijven vzw";;"Lange Altaarstraat 4";"2018";"Antwerpen";"4.4324691";"51.2075369"
"kinderopvang";"\'t Eekhoorntje";;"Jozef De Bomstraat 45";"2018";"Antwerpen";"4.4056787";"51.2063764"
"kinderopvang";"\'t Egeltje";;"Boomgaardstraat 195";"2018";"Antwerpen";"4.4281689";"51.2005829"
"kinderopvang";"De Puppies";;"Grote Hondstraat 50-52";"2018";"Antwerpen";"4.4298886";"51.2059497"
"kinderopvang";"De Puzzel";;"Provinciestraat 55";"2018";"Antwerpen";"4.4263237";"51.2161532"
"kinderopvang";"Dol-Fijntje";;"Belegstraat 62";"2018";"Antwerpen";"4.3966761";"51.2042707"
"kinderopvang";"La Primavera";;"Goethestraat 5";"2050";"Antwerpen";"4.3901515";"51.2314833"
"kinderopvang";"De Koekoek";;"Gr&#233;trystraat 46";"2018";"Antwerpen";"4.4171809";"51.2022663"
"kinderopvang";"De Molen";;"Molenstraat 24";"2018";"Antwerpen";"4.4071541";"51.2068687"
"kinderopvang";"Pagadder";;"Lange Riddersstraat 52";"2000";"Antwerpen";"4.3966849";"51.2162648"
"kinderopvang";"De Zonnestraaltjes";;"Graaf Van Egmontstraat 18";"2000";"Antwerpen";"4.3940855";"51.2113961"
"kinderopvang";"Skoebidoe";;"Keizerstraat 71";"2000";"Antwerpen";"4.4101205";"51.2212776"
"kinderopvang";"Bloemendal";;"Kleinebeerstraat 8-10";"2018";"Antwerpen";"4.4275680";"51.2077118"
"kinderopvang";"Cocoon";;"Lamorini&#232;restraat 93";"2018";"Antwerpen";"4.4217873";"51.2050049"
"kinderopvang";"Patrasche";;"Oudestraat 55";"2660";"Hoboken";"4.3533230";"51.1762276"
"kinderopvang";"OKiDO Kiekeboe";;"Evert Larockstraat 2";"2020";"Antwerpen";"4.3747570";"51.1930850"
"kinderopvang";"OKiDO Pieni";;"Maaldersstraat 59";"2060";"Antwerpen";"4.4239601";"51.2242585"
"kinderopvang";"OKiDO-mobiel Nova";;"Schijfstraat 105";"2020";"Antwerpen";"4.3731402";"51.1908037"
"kinderopvang";"OKiDO - Klein Elief";;"Ferdinand Coosemansstraat 116";"2600";"Berchem";"4.4214817";"51.1988391"
"kinderopvang";"OKiDO Stekelbees Kievit";;"Ketsstraat 15";"2018";"Antwerpen";"4.4266119";"51.2146905"
"kinderopvang";"Cr&#232;chendo (IKG)";;"Ten Eekhovelei 289-291";"2100";"Deurne";"4.4468677";"51.2284234"
"kinderopvang";"OKiDO Het Lieverdje Deurne (IKG)";;"Sint-Rochusstraat 81";"2100";"Deurne";"4.4642090";"51.2048772"
"kinderopvang";"OKiDO Het Lieverdje Borgerhout (IKG)";;"Prins Leopoldstraat 51";"2140";"Borgerhout";"4.4387907";"51.2124300"
"kinderopvang";"OKiDO Stekelbees Merksem";;"Sint-Bartholomeusstraat 91";"2170";"Merksem";"4.4448072";"51.2425803"
"kinderopvang";"OKiDO KOKAV";;"Nationalestraat 111";"2000";"Antwerpen";"4.3981082";"51.2139543"
"kinderopvang";"OKiDO Stekelbees Kiel";;"Boomsesteenweg 293";"2020";"Antwerpen";"4.3878584";"51.1874049"
"kinderopvang";"OKiDO-mobiel Stekelbees";;"Duinstraat 102";"2060";"Antwerpen";"4.4308745";"51.2225092"
"kinderopvang";"InNi-Mini-Creche";;"Wijnegemstraat 23A";"2140";"Borgerhout";"4.4422041";"51.2196816"
"kinderopvang";"Kiddy-Boel";;"Prins Boudewijnlaan 1371";"2610";"Wilrijk";"4.4248978";"51.1772228"
"kinderopvang";"De Wijsneusjes";;"Steenstraat 103";"2180";"Ekeren";"4.4174884";"51.2738554"
"kinderopvang";"Moustache";;"Morpheusstraat 30";"2600";"Berchem";"4.4430524";"51.1988192"
"kinderopvang";"De kleine kabouters";;"Frans Versmissenlaan 21";"2100";"Deurne";"4.4772956";"51.2269630"
"kinderopvang";"Luna\'s Loft (IKG)";;"Klokstraat 12A";"2600";"Berchem";"4.4308545";"51.2014971"
"kinderopvang";"Baby Beach";;"Lange Pastoorstraat 12A";"2600";"Berchem";"4.4191361";"51.1936549"
"kinderopvang";"Boelieboe";;"Oosterveldlaan 29";"2020";"Antwerpen";"4.4153645";"51.1756622"
"kinderopvang";"Kids-dream (IKG)";;"Van Leriusstraat 28";"2018";"Antwerpen";"4.4196267";"51.2121968"
"kinderopvang";"Speel-Goed (IKG)";;"Groenenborgerlaan 2061";"2610";"Wilrijk";"4.4220838";"51.1775930"
"kinderopvang";"BBsafe";;"Veltwijcklaan 11";"2180";"Ekeren";"4.4204447";"51.2772377"
"kinderopvang";"\'t Speelhuisje (IKG)";;"Sint-Bernardsesteenweg 460";"2660";"Hoboken";"4.3748897";"51.1863056"
"kinderopvang";"Calimera (IKG)";;"Cyriel Buyssestraat 101";"2020";"Antwerpen";"4.3856604";"51.1800783"
"kinderopvang";"\'t Knuffelpaleis";;"Montignystraat 31";"2018";"Antwerpen";"4.3921079";"51.2041596"
"kinderopvang";"Big Momma\'s Daycare";;"Lamorinierestraat 159";"2018";"Antwerpen";"4.4201279";"51.2029657"
"kinderopvang";"Babymoon (IKG)";;"Lange Scholiersstraat 74";"2060";"Antwerpen";"4.4292826";"51.2247193"
"kinderopvang";"Bumba-tjes (IKG)";;"Gitschotellei 114";"2600";"Berchem";"4.4408270";"51.2002294"
"kinderopvang";"Achter de maan (IKG)";;"Koninklijkelaan 32";"2600";"Berchem";"4.4239568";"51.1884500"
"kinderopvang";"Babyhemel (IKG)";;"Van der Keilenstraat 37";"2140";"Borgerhout";"4.4304744";"51.2171702"
"kinderopvang";"Mirakeltje (IKG)";;"Turnhoutsebaan 337";"2140";"Borgerhout";"4.4419548";"51.2141705"
"kinderopvang";"\'t Droomertje (IKG)";;"Vosstraat 11";"2140";"Borgerhout";"4.4536041";"51.1981240"
"kinderopvang";"De Ster (IKG)";;"Grotesteenweg (ingang via P. Van de Wouwerstraat 29) 571";"2600";"Berchem";"4.4213079";"51.1932332"
"kinderopvang";"Jumbo (IKG)";;"Kapelstraat 79";"2660";"Hoboken";"4.3470158";"51.1748430"
"kinderopvang";"Het Koetstuintje";;"Grotesteenweg 91";"2600";"Berchem";"4.4180496";"51.1960242"
"kinderopvang";"Baby Plaza (IKG)";;"Lakborslei 178";"2100";"Deurne";"4.4545781";"51.2271456"
"kinderopvang";"Bavet & Co (IKG)";;"Vosstraat 43";"2140";"Borgerhout";"4.4527091";"51.1973374"
"kinderopvang";"Twinkel (IKG)";;"Limburgstraat 67";"2020";"Antwerpen";"4.3844643";"51.1887473"
"kinderopvang";"\'t Lozana\'tje";;"Lange Lozanastraat 108";"2018";"Antwerpen";"4.4049980";"51.2034319"
"kinderopvang";"Het Engeltje";;"Maantjessteenweg 81";"2170";"Merksem";"4.4414341";"51.2552747"
"kinderopvang";"Heba (IKG)";;"VIIde-Olympiadelaan 71";"2020";"Antwerpen";"4.3860252";"51.1832417"
"kinderopvang";"Vips (IKG)";;"Moorkensplein 7";"2140";"Borgerhout";"4.4336153";"51.2133919"
"kinderopvang";"Kiddybees";;"Sint Rochusstraat 221";"2100";"Deurne";"4.4648537";"51.2007095"
"kinderopvang";"Christelijke Kinderopvang Hoboken (IKG)";;"Sint-Bernardsesteenweg 503";"2660";"Hoboken";"4.3696809";"51.1789493"
"kinderopvang";"Het Pimpeloentje 2 (IKG)";;"Van Erstenstraat 16";"2100";"Deurne";"4.4536496";"51.2057595"
"kinderopvang";"Regenbooghandjes (IKG)";;"Bredabaan 716";"2170";"Merksem";"4.4533473";"51.2481618"
"kinderopvang";"\'t Kruipertje";;"Ringlaan 72";"2610";"Wilrijk";"4.4284513";"51.1779337"
"kinderopvang";"\'t BabyPaleis";;"Heistraat 322";"2610";"Wilrijk";"4.3915865";"51.1794798"
"kinderopvang";"Nou-Nours";;"Jules Moretuslei 510";"2610";"Wilrijk";"4.4023923";"51.1727647"
"kinderopvang";"De Eerste Stapjes";;"Doornstraat 271";"2610";"Wilrijk";"4.3994740";"51.1610732"
"kinderopvang";"Klim-Op";;"Volkerenlaan 38";"2610";"Wilrijk";"4.3918239";"51.1535283"
"kinderopvang";"\'t Knuffeltje";;"Prins Boudewijnlaan 142";"2610";"Wilrijk";"4.4250670";"51.1749031"
"kinderopvang";"Handjes en Voetjes";;"Kanunnik Peetersstraat 101";"2600";"Berchem";"4.4327427";"51.1902906"
"kinderopvang";"Kinderopvang Koala\'tjes";;"Polygoonstraat 21";"2600";"Berchem";"4.4313705";"51.1927146"
"kinderopvang";"\'t Kabouterke";;"Statiestraat 61";"2600";"Berchem";"4.4257567";"51.1980496"
"kinderopvang";"Ukkepuk";;"Karmelietenstraat 812";"2600";"Berchem";"4.4362736";"51.1787962"
"kinderopvang";"Wiebeltje";;"Statiestraat 144";"2600";"Berchem";"4.4300409";"51.1995555"
"kinderopvang";"Baby Boom";;"Grotesteenweg 171";"2600";"Berchem";"4.4202050";"51.1941727"
"kinderopvang";"\'t Driehoekje (IKG)";;"Kloosterstraat 39";"2180";"Ekeren";"4.4184346";"51.2806383"
"kinderopvang";"JaxiJozi I";;"Langemarkstraat 42";"2600";"Berchem";"4.4445586";"51.1936961"
"kinderopvang";"Olleke Bolleke";;"Karmelietenstraat 811";"2600";"Berchem";"4.4362736";"51.1787962"
"kinderopvang";"Plakkepolle (IKG)";;"Willebeeklaan 50";"2180";"Ekeren";"4.4439056";"51.2752869"
"kinderopvang";"\'t Bengeltje";;"Groot Hagelkruis 131";"2180";"Ekeren";"4.4123838";"51.2756479"
"kinderopvang";"Bubbels";;"Kapelsesteenweg 253";"2180";"Ekeren";"4.4545892";"51.2773011"
"kinderopvang";"Droomhuisje";;"Ullenshofstraat 3";"2170";"Merksem";"4.4353997";"51.2429239"
"kinderopvang";"Baby-Lounge";;"Leugenberg 98";"2180";"Ekeren";"4.4115467";"51.2964011"
"kinderopvang";"Bollemol en Dolledol";;"Kapelsesteenweg 219";"2180";"Ekeren";"4.4552592";"51.2762712"
"kinderopvang";"De Ooievaar";;"Gitschotellei 277b";"2140";"Borgerhout";"4.4495856";"51.2000377"
"kinderopvang";"De Grote Planeet";;"Kluizeveldenstraat 106";"2170";"Merksem";"4.4360999";"51.2444801"
"kinderopvang";"De Kleine Planeet";;"Kluizeveldenstraat 106";"2170";"Merksem";"4.4360999";"51.2444801"
"kinderopvang";"\'t Kakelnestje";;"Ruggeveldlaan 631-633";"2100";"Deurne";"4.4789407";"51.2247130"
"kinderopvang";"\'t Snuffeltje (IKG)";;"Herentalsebaan 185";"2100";"Deurne";"4.4611035";"51.2092400"
"kinderopvang";"Baby-Blues";;"Sergeyselstraat 50";"2140";"Borgerhout";"4.4331424";"51.2116530"
"kinderopvang";"Roodkapje";;"Bosschaert De Bouwellei 72";"2100";"Deurne";"4.4708067";"51.2233408"
"kinderopvang";"\'t Kabouterland";;"Florent Pauwelslei 14";"2100";"Deurne";"4.4715988";"51.2064369"
"kinderopvang";"\'t Zonnebloemeke";;"Frank Craeybeckxlaan 103";"2100";"Deurne";"4.4589230";"51.2237556"
"kinderopvang";"Kyousa";;"Ten Eekhovelei 305-307";"2100";"Deurne";"4.4464178";"51.2287228"
"kinderopvang";"O\'Beebie";;"Cruyslei 73";"2100";"Deurne";"4.4590665";"51.1988564"
"kinderopvang";"O-Kid-O";;"Herentalsebaan 130";"2100";"Deurne";"4.4586070";"51.2092877"
"kinderopvang";"Het Vlindertje 2 (IKG)";;"Bisschoppenhoflaan 366";"2100";"Deurne";"4.4655628";"51.2337570"
"kinderopvang";"Het Vlindertje 3 (IKG)";;"Gijsbrecht van Deurnelaan 44";"2100";"Deurne";"4.4652768";"51.2320033"
"kinderopvang";"Ikke en Gij";;"Raasplein 1";"2100";"Deurne";"4.4592421";"51.2317020"
"kinderopvang";"Filoeke (IKG)";;"Venneborglaan 112";"2100";"Deurne";"4.4740988";"51.2230358"
"kinderopvang";"Het Pimpeloentje 1 (IKG)";;"Leeuwlantstraat 53";"2100";"Deurne";"4.4661252";"51.2217530"
"kinderopvang";"Cr&#232;chendo (IKG)";;"Ten Eekhovelei 289-291";"2100";"Deurne";"4.4468677";"51.2284234"
"kinderopvang";"Bublebub";;"Karel Van Overmeirelaan 46";"2100";"Deurne";"4.4827947";"51.2292378"
"kinderopvang";"De Bezige Bijtjes (IKG)";;"Venneborglaan 81";"2100";"Deurne";"4.4728457";"51.2225233"
"kinderopvang";"Dikkertje Dap";;"Ter Rivierenlaan 80";"2100";"Deurne";"4.4691697";"51.2233396"
"kinderopvang";"De Hummeltjes";;"Diepestraat 37";"2060";"Antwerpen";"4.4233086";"51.2241831"
"kinderopvang";"Rainbows vzw (IKG)";;"Pothoekstraat 37";"2060";"Antwerpen";"4.4365937";"51.2211740"
"kinderopvang";"Yasmijntje (IKG)";;"Pothoekstraat 140";"2060";"Antwerpen";"4.4366924";"51.2252214"
"kinderopvang";"De Tuimelaar";;"Paleisstraat 8";"2018";"Antwerpen";"4.4028666";"51.2078908"
"kinderopvang";"Little World";;"Mechelsesteenweg 190";"2018";"Antwerpen";"4.4109640";"51.2040150"
"kinderopvang";"Het Mierennestje";;"Dublinstraat 11";"2030";"Antwerpen";"4.4248929";"51.2579736"
"kinderopvang";"\'t Woefke";;"Amerikalei 116";"2000";"Antwerpen";"4.3951370";"51.2068137"
"kinderopvang";"Villa Kakelbont";;"Pacificatiestraat 71";"2000";"Antwerpen";"4.3912077";"51.2060991"
"kinderopvang";"Fli & Flo (IKG)";;"Lokkaardstraat 8";"2018";"Antwerpen";"4.4061212";"51.1976340"
"kinderopvang";"Alles Kidzz";;"Sterstraat 32";"2018";"Antwerpen";"4.4138867";"51.2033964"
"kinderopvang";"Mijn Droom";;"Kortrijkstraat 11";"2140";"Borgerhout";"4.4391310";"51.2201076"
"kinderopvang";"De Duizendpoot";;"Scheldestraat 90";"2000";"Antwerpen";"4.3966291";"51.2107426"
"kinderopvang";"Het Toverhuis";;"Turckstraat 12";"2060";"Antwerpen";"4.4383620";"51.2224105"
"kinderopvang";"Aps Maria";;"Heistraat 109";"2610";"Wilrijk";"4.3938396";"51.1742538"
"kinderopvang";"Onthaalmama Wenke";;"Edelgesteentenstraat 3";"2600";"Berchem";"4.4393956";"51.1947528"
"kinderopvang";"Kiekeboe";;"Welvaartstraat 18";"2000";"Antwerpen";"4.3993991";"51.2104217"
"kinderopvang";"Filouke";;"Ten Eekhovelei 321";"2100";"Deurne";"4.4460989";"51.2288691"
"kinderopvang";"Dol-fijn";;"Sint-Rochusstraat 93";"2100";"Deurne";"4.4639790";"51.2042190"
"kinderopvang";"The Kids Venue";;"Marialei 12";"2018";"Antwerpen";"4.4202113";"51.2020322"
"kinderopvang";"Prinsjes en Prinsesjes";;"Diksmuidelaan 45";"2600";"Berchem";"4.4397039";"51.1995379"
"kinderopvang";"Het Blokkenhuis";;"Moeshofstraat 164";"2170";"Merksem";"4.4458033";"51.2554440"
"kinderopvang";"De Speeltoren";;"Amerikalei 89";"2000";"Antwerpen";"4.3973637";"51.2071076"
"kinderopvang";"El Pati";;"Kluizeveldenstraat 68";"2170";"Merksem";"4.4367120";"51.2436512"
"kinderopvang";"Pippeloentje";;"Schriek 207";"2180";"Ekeren";"4.4348028";"51.2900349"
"kinderopvang";"Onthaalmoeder Anita";;"Jos Claessensstraat 53";"2180";"Ekeren";"4.4552462";"51.2757638"
"kinderopvang";"Tortelduifjes";;"Caronstraat 8";"2660";"Hoboken";"4.3681712";"51.1808448"
"kinderopvang";"Caroline";;"Roederdelft 53";"2170";"Merksem";"4.4302099";"51.2403303"
"kinderopvang";"Oeleke Boeleke";;"Lange Koepoortstraat 16";"2000";"Antwerpen";"4.4025833";"51.2231735"
"kinderopvang";"Verbanck Jenny";;"Edegemsesteenweg 71";"2610";"Wilrijk";"4.4092882";"51.1662887"
"kinderopvang";"Mutoto";;"Meerlenlaan 26";"2610";"Wilrijk";"4.4200662";"51.1715313"
"kinderopvang";"Trier Mathilde";;"Heistraat 234";"2610";"Wilrijk";"4.3927525";"51.1774811"
"kinderopvang";"Tuerlinckx Germaine";;"Willem Van Laarstraat 22";"2600";"Berchem";"4.4210565";"51.1956855"
"kinderopvang";"NanoeNanoe";;"Passendalestraat 25";"2600";"Berchem";"4.4459767";"51.1953183"
"kinderopvang";"Dierickx Viviane";;"Pater De Dekenstraat 54";"2610";"Wilrijk";"4.3917981";"51.1683511"
"kinderopvang";"Van Gompel Geertje";;"Akker 48";"2180";"Ekeren";"4.4114465";"51.2774215"
"kinderopvang";"Van Loon Hilda";;"Leugenberg 165";"2180";"Ekeren";"4.4112688";"51.2986373"
"kinderopvang";"Reeda Mate Ricarte Maria";;"Thaliastraat 78";"2600";"Berchem";"4.4455321";"51.1998144"
"kinderopvang";"Verdonck Carina - Snuffelfantje";;"Ren&#233; Carelsstraat 42";"2140";"Borgerhout";"4.4553430";"51.2126801"
"kinderopvang";"D\'Hanis Rita";;"Frans Adriaenssensstraat 87";"2170";"Merksem";"4.4420625";"51.2541463"
"kinderopvang";"Het Deugeboontje";;"Laarsebaan 297";"2170";"Merksem";"4.4382457";"51.2583471"
"kinderopvang";"Hertoghs Elise";;"Van den Hautelei 15";"2100";"Deurne";"4.4677531";"51.2058432"
"kinderopvang";"Callens Rita";;"Generaal Eisenhowerlei 59";"2140";"Borgerhout";"4.4368143";"51.2175384"
"kinderopvang";"Hendrickx Gerarda";;"Weerstandlaan 25";"2140";"Borgerhout";"4.4550276";"51.2156888"
"kinderopvang";"Nanneke";;"Alfons Schneiderlaan 174";"2100";"Deurne";"4.4726493";"51.2261310"
"kinderopvang";"Steurs Charlotta";;"Confortalei 107";"2100";"Deurne";"4.4572590";"51.2279803"
"kinderopvang";"Van Droogenbroeck Diana";;"Thibautstraat 39";"2100";"Deurne";"4.4556643";"51.2055484"
"kinderopvang";"Happibabbi";;"Lange van Ruusbroecstraat 89";"2018";"Antwerpen";"4.4292110";"51.2087222"
"kinderopvang";"De Wilde Nancy";;"Ruggeveldlaan 74813";"2100";"Deurne";"4.4792001";"51.2289456"
"kinderopvang";"Duerinck Myriam";;"Borsbeeksesteenweg 87";"2100";"Deurne";"4.4715487";"51.1946078"
"kinderopvang";"Bosmans Maria";;"Pieter Van Isackerlaan 24";"2100";"Deurne";"4.4580824";"51.2113846"
"kinderopvang";"Tikkeneike";;"Schoonbroek 33";"2030";"Antwerpen";"4.4118732";"51.2826950"
"kinderopvang";"Bio 117";;"Lange Van Ruusbroecstraat 117";"2018";"Antwerpen";"4.4308191";"51.2089410"
"toilet";"Hessenhuis";;"Falconrui 53";"2000";"Antwerpen";"4.4094030000000544";"51.225956140000051"
"toilet";"AMVC Letterenhuis";;"Minderbroedersstraat 22";"2000";"Antwerpen";"4.4047109670000282";"51.222887236000076"
"toilet";"Museum Plantin Moretus";;"Vrijdagmarkt 22";"2000";"Antwerpen";"4.3980113360000246";"51.218343538000056"
"toilet";"Rubenianum";;"Kolveniersstraat 20";"2000";"Antwerpen";"4.4102563750000741";"51.217105985000046"
"toilet";"DC De Oever";;"Korte Riddersstraat 18";"2000";"Antwerpen";"4.3974561400000312";"51.217287170000077"
"toilet";"OC Het oude badhuis";;"Stuivenbergplein 38";"2060";"Antwerpen";"4.4323967710000716";"51.227097637000043"
"toilet";"SC De Oever";;"Oever 13";"2000";"Antwerpen";"4.397224695000034";"51.217631431000029"
"toilet";"Zwembad Wezenberg";;"Desguinlei 17-19";"2018";"Antwerpen";"4.4059409060000689";"51.19288249300007"
"toilet";"DC Hof Ter Beke";;"Balansstraat 23a";"2018";"Antwerpen";"4.3949902630000679";"51.203157290000036"
"toilet";"DC Santiago";;"Canadalaan 21";"2030";"Antwerpen";"4.4221441570000479";"51.249065538000082"
"toilet";"DC De Meersenier";;"Sint-Nicolaasplaats 7";"2000";"Antwerpen";"4.4060898260000272";"51.220329201000027"
"toilet";"Ecohuis";;"Turnhoutsebaan 139";"2140";"Borgerhout";"4.4345879200000695";"51.215457412000035"
"toilet";"Atlas";;"Carnotstraat 110";"2140";"Borgerhout";"4.4264970720000747";"51.217445403000056"
"toilet";"Ombudsdienst";;"Sint-Jacobsmarkt 5";"2000";"Antwerpen";"4.4104376070000626";"51.220730966000076"
"toilet";"CC Nova";;"Schijfstraat 105";"2020";"Antwerpen";"4.3731040830000438";"51.19064862700003"
"toilet";"Begraafplaats Berendrecht";;"Schouwvegerstraat 1";"2040";"Bezali";"4.3163620720000608";"51.340322714000081"
"toilet";"Begraafplaats Ruggenveld";;"August Van De Wielelei /";"2100";"Deurne";"4.4855735420000542";"51.219089646000043"
"toilet";"Stadsarchief Felixpakhuis";;"Oudeleeuwenrui 29";"2000";"Antwerpen";"4.4076611110000385";"51.227284737000048"
"toilet";"Bibliotheek Elschot";;"Willem Elsschotstraat 3";"2050";"Antwerpen";"4.380428228000028";"51.226230873000077"
"toilet";"Bibliotheek vredegerecht";;"Turnhoutsebaan 92";"2140";"Borgerhout";"4.4318590040000458";"51.215429529000062"
"toilet";"Bibliotheek Kielpark";;"Wittestraat 10";"2020";"Antwerpen";"4.3862349080000627";"51.18970999700008"
"toilet";"Zwembad Groenenhoek";;"Orpheusplein 1";"2600";"Berchem";"4.442211693000047";"51.19868341800003"
"toilet";"Bibliotheek Hoboken";;"Kapelstraat 64";"2660";"Hoboken";"4.3473278920000666";"51.175276507000035"
